일반차량 전일 월정기요금,주간 월정기요금,야간 월정기요금,주차요금 지불방식,총주차대수,주차상한제,자율요일제,수정일자,특기사항,야간개방사업여부,지원주차장설치여부,주차장사진매수,도면매수,일반인 개방여부,GIS링크,과거 GIS링크,JM_ISCHK,기타사항,메모,JM_SJ_CONT,JM_KJ_CONT,JM_N_STTIME,JM_N_EDTIME,JM_OPN_STTIME,JM_OPN_EDTIME,JM_OPH_STTIME,JM_OPH_EDTIME,JM_OPE_STTIME,JM_OPE_EDTIME,JM_IN_CHARGE,대시민표출주차면수,공유주차장 코드,위도,경도
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10700-16-1-5516|암사동 543번지,0,0,0,0,0,xit20161174003443,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55182737,127.133339
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10700-16-1-5516|암사동 543번지,0,0,0,0,0,xit20161174001374,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55188275,127.1321733
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10700-16-1-5516|암사동 543번지,0,0,0,0,0,xit20161174001373,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55192782,127.1321621
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10700-16-1-5516|암사동 543번지,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55193507,127.133724
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10700-16-1-5516|암사동 543번지,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55204492,127.1321963
-,-,-,-,1,N,0,2020-09-07 0:00,11740-10700-16-1-5516|암사동 543번지,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55218013,127.1321512
-,-,-,-,1,N,0,2020-09-07 0:00,11740-10700-16-1-5516|암사동 543번지,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55229607,127.1332267
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10700-66-1-5542|암사동 544번지,0,0,0,0,0,xit20161174007234,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.551492,127.1350701
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10700-66-1-5542|암사동 544번지,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55153704,127.1350815
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10700-66-1-5542|암사동 544번지,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55165414,127.1351157
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10700-66-1-5542|암사동 544번지,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55170821,127.1351157
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10700-66-1-5542|암사동 544번지,0,0,0,0,0,xit20161174007265,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55176225,127.1351385
-,-,-,-,1,N,0,2020-09-07 0:00,11740-10700-66-1-5542|암사동 544번지,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55257319,127.1351739
-,-,-,-,1,N,0,2020-09-07 0:00,11740-10800-95-1-4226|성내동 499번지,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5293135,127.1207735
-,-,-,-,1,N,0,2020-09-07 0:00,11740-10800-95-1-4226|성내동 499번지,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.52934059,127.120717
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-68-1-6951|천호동 367번지 1호,0,0,0,0,0,xit20161174002270,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54355336,127.1269416
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-68-1-6951|천호동 367번지 1호,0,0,0,0,0,xit20161174002270,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54359841,127.126953
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-68-1-6951|천호동 367번지 1호,0,0,0,0,0,xit20161174001411,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54369749,127.1269871
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-68-1-6951|천호동 367번지 1호,0,0,0,0,0,xit20161174001411,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54374253,127.1269985
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-68-1-6951|천호동 367번지 1호,0,0,0,0,0,xit20161174000700,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54379657,127.1270212
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-68-1-6951|천호동 367번지 1호,0,0,0,0,0,xit20161174004416,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54388665,127.1270553
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-68-1-6951|천호동 367번지 1호,0,0,0,0,0,xit20161174000898,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54402152,127.1273271
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-68-1-6951|천호동 367번지 1호,0,0,0,0,0,xit20161174003635,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54437307,127.1272146
-,-,-,-,2,N,1,2019-12-31 0:00,11350-10200-36-3-020|월계동271번지20호,0,0,1,0,-,1.13501E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,37.63366166,127.0585879
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-68-1-6951|천호동 367번지 1호,0,0,0,0,0,xit20161174003950,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54441811,127.1272259
-,-,-,-,1,N,1,2019-12-31 0:00,11410-11900-3-3-312|북가좌동309번지9호,0,1,0,0,1,1.14101E+18,-,0, 지원주차장사용중,-,-,-,-,-,-,-,-,-,-,-,-,2,1,37.58040927,126.9111936
0,-,-,1,2,N,1,2019-12-31 0:00,11260-10100-079-3-1254833|면목동 1산 153번지 64호,0,0,0,0,1,1.12601E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,37.58502766,127.0814667
-,-,-,-,6,N,1,2019-12-31 0:00,11380-10500-14-3-00193|구산동 1산 368번지 39호,0,0,3,1,1,1.13801E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,6,1,37.61344806,126.9079511
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-68-1-6951|천호동 367번지 1호,0,0,0,0,0,xit20161174002962,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54451719,127.1272601
-,-,-,-,1,N,0,2020-09-07 0:00,11740-10900-29-1-7007|천호동 368번지,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54324507,127.1287178
-,-,-,-,1,N,0,2020-09-07 0:00,11740-10900-29-1-7007|천호동 368번지,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54351526,127.1288427
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-26-1-6188|천호동 253번지,0,0,0,0,0,xit20161174007272,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54845409,127.1280816
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-26-1-6188|천호동 253번지,0,0,0,0,0,xit20161174007266,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54849913,127.128093
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-26-1-6256|천호동 254번지 1호,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54733423,127.1303658
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-26-1-6256|천호동 254번지 1호,0,0,0,0,0,xit20161174001367,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54743334,127.1303773
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-26-1-6256|천호동 254번지 1호,0,0,0,0,0,xit20161174000806,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54747838,127.1303887
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-26-1-6256|천호동 254번지 1호,0,0,0,0,0,xit20161174000806,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54752342,127.1304001
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-26-1-6256|천호동 254번지 1호,0,0,0,0,0,xit20161174000452,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54758543,127.1313622
-,-,-,-,1,N,0,2020-09-07 0:00,11740-10900-26-1-6256|천호동 254번지 1호,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54764031,127.1306267
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-26-1-6256|천호동 254번지 1호,0,0,0,0,0,xit20161174000565,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54773981,127.1302873
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10700-16-1-5516|암사동 543번지,0,0,0,0,0,xit20161174003176,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55247536,127.1340419
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10700-66-1-5542|암사동 544번지,0,0,0,0,0,xit20161174007198,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55143795,127.1350587
-,-,-,-,1,N,0,2020-09-07 0:00,11740-10700-66-1-5542|암사동 544번지,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55193209,127.1363272
-,-,-,-,1,N,0,2020-09-07 0:00,11740-10700-66-1-5542|암사동 544번지,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.55256425,127.1351173
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-68-1-6951|천호동 367번지 1호,0,0,0,0,0,xit20161174001663,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54418391,127.1271463
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-68-1-6951|천호동 367번지 1호,0,0,0,0,0,xit20161174001661,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54431902,127.1271918
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-68-1-6951|천호동 367번지 1호,0,0,0,0,0,xit20161174001686,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54446314,127.1272487
-,-,-,-,1,N,0,2020-09-07 0:00,11740-10900-26-1-6188|천호동 253번지,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54832664,127.1292698
-,-,-,-,1,N,0,2020-09-07 0:00,11740-10900-26-1-6188|천호동 253번지,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54840906,127.1280589
-,-,-,-,1,N,0,2020-09-07 0:00,11740-10900-26-1-6256|천호동 254번지 1호,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54741458,127.131045
-,-,-,-,1,N,0,2019-12-31 0:00,11740-10900-26-1-6256|천호동 254번지 1호,0,0,0,0,0,xit20161174001191,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54757748,127.1304115
-,-,-,-,1,N,0,2020-09-07 0:00,11740-10900-26-1-6256|천호동 254번지 1호,0,0,0,0,0,1.17401E+18,1.17401E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.54762252,127.1304229
0,-,-,-,1,N,0,2019-12-31 0:00,|발산제1동 내발산동 169-1,0,0,0,0,0,1.15001E+18,1.15001E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5542299,126.8343656
120000,-,-,-,1,N,0,2020-09-07 0:00,|화곡제1동 화곡동 914-3,0,0,0,0,0,xit20161150004446,xit20161150004446,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5288092,126.8454156
120000,-,-,-,1,N,0,2020-09-07 0:00,|화곡제1동 화곡동 914-3,0,0,0,0,0,xit20161150004446,xit20161150004446,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.5288092,126.8454156
120000,-,-,-,1,N,0,2020-09-07 0:00,|화곡제2동 화곡동 881-14,0,0,0,0,0,xit20161150003877,xit20161150003877,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.52927442,126.8518413
120000,-,-,-,1,N,0,2020-09-07 0:00,|화곡제2동 화곡동 881-14,0,0,0,0,0,xit20161150003877,xit20161150003877,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.52927442,126.8518413
120000,-,-,-,1,N,0,2020-09-07 0:00,|화곡제4동 화곡동 842-11,0,0,0,0,0,xit20161150004335,xit20161150004335,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.53014378,126.858458
0,-,-,-,1,N,0,2020-09-07 0:00,|방화제1동 방화동 501-2,0,0,0,0,0,xmap1689711,xmap1689711,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.57385045,126.8053546
0,-,-,-,1,N,0,2020-09-07 0:00,|방화제1동 방화동 501-2,0,0,0,0,0,xmap1689711,xmap1689711,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.57385045,126.8053546
0,-,-,-,1,N,0,2019-12-31 0:00,|수 방화제1동 방화동 501-2,0,0,0,0,0,1.15001E+18,1.15001E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0
0,-,-,-,1,N,0,2019-12-31 0:00,|수 방화제1동 방화동 501-2,0,0,0,0,0,1.15001E+18,1.15001E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0
0,-,-,-,1,N,0,2019-12-31 0:00,|수 방화제1동 방화동 501-2,0,0,0,0,0,1.15001E+18,1.15001E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0
0,-,-,-,1,N,0,2019-12-31 0:00,|수 방화제1동 방화동 501-2,0,0,0,0,0,1.15001E+18,1.15001E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0
0,-,-,-,1,N,0,2019-12-31 0:00,|수 방화제1동 방화동 501-2,0,0,0,0,0,1.15001E+18,1.15001E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10300-60-1-107|남현동1068번지27호,0,0,0,0,0,xit20161162002078,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.475745,126.976234
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10300-60-1-110|남현동1068번지28호,0,0,0,0,0,xit20161162002083,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.475606,126.9763
-,-,-,-,2,N,1,2019-12-31 0:00,11620-10100-59-3-147|봉천동173번지29호,0,0,1,1,-,1.16201E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,37.47340856,126.9707518
-,-,-,-,3,N,1,2019-12-31 0:00,11380-10700-97-3-00015|응암동 1산 110번지 3호,0,0,2,1,1,1.13801E+18,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,37.59973617,126.9205016
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10300-60-1-111|남현동1068번지30호,0,0,0,0,0,xit20161162002081,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.475397,126.976356
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10300-60-1-113|남현동1081번지24호,0,0,0,0,0,xit20161162002085,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.475156,126.976394
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10300-60-1-115|남현동1081번지36호,0,0,0,0,0,xit20161162002087,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.47506,126.975831
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10300-61-1-001|남현동1060번지1잡호,0,0,0,0,0,1.16201E+18,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.476271,126.980092
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10300-61-1-001|남현동1060번지1잡호,0,0,0,0,0,xit20161162002152,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.476277,126.980213
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10300-61-1-001|남현동1060번지1잡호,0,0,0,0,0,xit20161162002151,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.476269,126.980358
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10300-61-1-001|남현동1060번지1잡호,0,0,0,0,0,xit20161162002151,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.476269,126.980358
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10300-61-1-001|남현동1060번지1잡호,0,0,0,0,0,xit20161162002151,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.476269,126.980358
0,-,-,1,1,N,1,2021-07-21 13:36,11620-10200-52-1-015|신림동1555번지31호,0,0,0,0,0,xit20161162005033,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.467624,126.934251
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10200-52-1-016|신림동1555번지1호,0,0,0,0,0,xit20161162004977,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.467475,126.934216
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10300-61-1-001|남현동1060번지1잡호,0,0,0,0,0,xit20161162002157,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.476249,126.980661
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10300-61-1-001|남현동1060번지1잡호,0,0,0,0,0,1.16201E+18,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.47623,126.98098
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10300-61-1-012|남현동1065번지9호,0,0,0,0,0,xit20161162002220,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.475605,126.977752
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10300-61-1-015|남현동1064번지14호,0,0,0,0,0,xit20161162002223,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.474982,126.978361
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10300-61-1-108|남현동602번지199호,0,0,0,0,0,xit20161162002626,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.473169,126.98095
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10300-61-1-108|남현동602번지199호,0,0,0,0,0,xit20161162002629,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.473226,126.980916
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10300-61-1-110|남현동602번지184호,0,0,0,0,0,xit20161162002632,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.473294,126.980817
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10300-61-1-114|남현동602번지203호,0,0,0,0,0,xit20161162002634,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.47269,126.980551
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10200-52-1-024|신림동1560번지2호,0,0,0,0,0,xit20161162004236,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.46736,126.934144
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10200-52-1-024|신림동1560번지2호,0,0,0,0,0,xit20161162004236,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.46736,126.934144
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10100-13-1-053|봉천동933번지22호,0,0,0,0,0,1.16201E+18,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.483984,126.940648
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10100-13-1-055|봉천동933번지10호,0,0,0,0,0,1.16201E+18,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.483903,126.940816
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10100-28-1-066|봉천동1588번지1호,0,0,0,0,0,1.16201E+18,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.476851,126.944159
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10100-28-1-066|봉천동1588번지1호,0,0,0,0,0,1.16201E+18,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.476851,126.944159
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10100-28-1-066|봉천동1588번지1호,0,0,0,0,0,1.16201E+18,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.476851,126.944159
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10100-28-1-066|봉천동1588번지1호,0,0,0,0,0,1.16201E+18,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.476851,126.944159
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10100-28-1-066|봉천동1588번지1호,0,0,0,0,0,1.16201E+18,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.476851,126.944159
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10100-28-1-066|봉천동1588번지1호,0,0,0,0,0,1.16201E+18,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.476851,126.944159
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10100-28-1-066|봉천동1588번지1호,0,0,0,0,0,1.16201E+18,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.476851,126.944159
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10100-28-1-066|봉천동1588번지1호,0,0,0,0,0,xmap185180,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.476717,126.945438
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10100-28-1-066|봉천동1588번지1호,0,0,0,0,0,xmap185178,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.4767,126.945647
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10100-28-1-066|봉천동1588번지1호,0,0,0,0,0,xmap185178,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.4767,126.945647
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10100-28-1-066|봉천동1588번지1호,0,0,0,0,0,xmap185178,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.4767,126.945647
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10100-58-1-070|봉천동179번지60호,0,0,0,0,0,xit20161162002384,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.472434,126.96633
-,-,-,-,6,N,1,2019-12-31 0:00,11620-10200-33-3-302|신림동94번지99호,0,0,1,1,-,1.16201E+18,-,0, 주차면추가사용중,-,-,-,-,-,-,-,-,-,-,-,-,6,1,37.47570286,126.9384917
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10100-58-1-076|봉천동180번지496호,0,0,0,0,0,xit20161162002394,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.471951,126.966465
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10100-58-1-079|봉천동180번지92호,0,0,0,0,0,xit20161162002396,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.47171,126.966284
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10100-58-1-081|봉천동180번지77호,0,0,0,0,0,xit20161162002129,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.471147,126.966396
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10100-58-1-083|봉천동180번지87호,0,0,0,0,0,xit20161162002126,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.471067,126.966754
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10100-58-1-085|봉천동180번지489호,0,0,0,0,0,1.16201E+18,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.471144,126.96697
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10100-08-1-013|봉천동485번지38호,0,0,0,0,0,xit20161162000874,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.491069,126.945369
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10100-08-1-016|봉천동산101번지335임,0,0,0,0,0,xit20161162000873,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.490705,126.945674
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10100-08-1-016|봉천동산101번지335임,0,0,0,0,0,xit20161162000873,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.490705,126.945674
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10100-08-1-016|봉천동산101번지335임,0,0,0,0,0,xit20161162000868,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.49055,126.945816
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10200-52-1-016|신림동1555번지1호,0,0,0,0,0,xit20161162004977,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.467475,126.934216
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10300-61-1-001|남현동1060번지1잡호,0,0,0,0,0,1.16201E+18,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.476249,126.980779
-,-,-,-,1,N,0,2019-12-31 0:00,11620-10300-61-1-013|남현동1064번지8호,0,0,0,0,0,xit20161162002221,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.475201,126.978377
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10300-61-1-016|남현동1064번지15호,0,0,0,0,0,xit20161162002223,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.474939,126.978367
-,-,-,-,1,N,0,2020-09-07 0:00,11620-10200-52-1-023|신림동1546번지12호,0,0,0,0,0,xit20161162005039,1.16201E+18,0,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,37.468238,126.93494
